srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label
10.0.4.1,58476.0,10.0.4.4,5355.0,udp,0.0018421539999735614,192,0,255.0,255.0,other,0
10.0.4.2,67.0,10.0.4.3,68.0,udp,0.0,590,0,255.0,255.0,other,0
10.0.4.2,67.0,10.0.4.4,68.0,udp,0.0,590,0,255.0,255.0,other,0
10.0.4.3,33123.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,33232.0,10.0.4.4,161.0,udp,2.7148516230000155,184994,0,64.0,64.0,snmp,1
10.0.4.3,33410.0,10.0.4.4,161.0,udp,2.2578935540000202,184076,0,64.0,64.0,snmp,1
10.0.4.3,33447.0,10.0.4.4,161.0,udp,2.479041859000006,184994,0,64.0,64.0,snmp,1
10.0.4.3,33687.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,33899.0,10.0.4.4,161.0,udp,2.4875470759999985,184076,0,64.0,64.0,snmp,1
10.0.4.3,33991.0,10.0.4.4,161.0,udp,2.6309684430000004,184076,0,64.0,64.0,snmp,1
10.0.4.3,34195.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,34390.0,10.0.4.4,161.0,udp,2.3090478629999893,184994,0,64.0,64.0,snmp,1
10.0.4.3,34404.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,34800.0,10.0.4.4,161.0,udp,2.5487891159999663,184994,0,64.0,64.0,snmp,1
10.0.4.3,35050.0,10.0.4.4,161.0,udp,2.575728151000021,184994,0,64.0,64.0,snmp,1
10.0.4.3,35351.0,10.0.4.4,161.0,udp,2.5045267510000144,184076,0,64.0,64.0,snmp,1
10.0.4.3,35402.0,10.0.4.4,161.0,udp,2.3795948770000166,184076,0,64.0,64.0,snmp,1
10.0.4.3,35514.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,35582.0,10.0.4.4,161.0,udp,3.544294846000014,184966,0,64.0,64.0,snmp,1
10.0.4.3,35982.0,10.0.4.4,161.0,udp,2.0379527129999815,184877,0,64.0,64.0,snmp,1
10.0.4.3,36236.0,10.0.4.4,161.0,udp,2.281913710000026,184994,0,64.0,64.0,snmp,1
10.0.4.3,36431.0,10.0.4.4,161.0,udp,2.2649083599999926,184076,0,64.0,64.0,snmp,1
10.0.4.3,36466.0,10.0.4.4,161.0,udp,2.5354913529999976,184076,0,64.0,64.0,snmp,1
10.0.4.3,36671.0,10.0.4.4,161.0,udp,3.114650365999978,184165,0,64.0,64.0,snmp,1
10.0.4.3,36850.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,37335.0,10.0.4.4,161.0,udp,2.626765691000003,184994,0,64.0,64.0,snmp,1
10.0.4.3,37348.0,10.0.4.4,161.0,udp,2.402361485999961,184994,0,64.0,64.0,snmp,1
10.0.4.3,37412.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,37766.0,10.0.4.4,161.0,udp,2.022930650999996,184076,0,64.0,64.0,snmp,1
10.0.4.3,37856.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,38157.0,10.0.4.4,161.0,udp,2.554242447000007,184076,0,64.0,64.0,snmp,1
10.0.4.3,38523.0,10.0.4.4,161.0,udp,1.864894712000023,184877,0,64.0,64.0,snmp,1
10.0.4.3,38898.0,10.0.4.4,161.0,udp,1.880150811999954,184877,0,64.0,64.0,snmp,1
10.0.4.3,38955.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,38969.0,10.0.4.4,161.0,udp,2.290172859999984,184877,0,64.0,64.0,snmp,1
10.0.4.3,38975.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,39031.0,10.0.4.4,161.0,udp,2.5029854729999954,184076,0,64.0,64.0,snmp,1
10.0.4.3,39440.0,10.0.4.4,161.0,udp,2.406618802999958,184994,0,64.0,64.0,snmp,1
10.0.4.3,39465.0,10.0.4.4,161.0,udp,1.7772367360000203,184877,0,64.0,64.0,snmp,1
10.0.4.3,39732.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,39787.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,39890.0,10.0.4.4,161.0,udp,2.689659798000008,184076,0,64.0,64.0,snmp,1
10.0.4.3,39950.0,10.0.4.4,161.0,udp,2.2700176200000044,184076,0,64.0,64.0,snmp,1
10.0.4.3,40059.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,40324.0,10.0.4.4,161.0,udp,2.4418184159999896,184076,0,64.0,64.0,snmp,1
10.0.4.3,40696.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,40949.0,10.0.4.4,161.0,udp,2.740122603999964,184994,0,64.0,64.0,snmp,1
10.0.4.3,40983.0,10.0.4.4,161.0,udp,2.5996696739999834,184877,0,64.0,64.0,snmp,1
10.0.4.3,41005.0,10.0.4.4,161.0,udp,2.533518407999992,184076,0,64.0,64.0,snmp,1
10.0.4.3,41804.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,42207.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,42404.0,10.0.4.4,161.0,udp,2.428661059999996,184076,0,64.0,64.0,snmp,1
10.0.4.3,42506.0,10.0.4.4,161.0,udp,2.1514229020000073,184076,0,64.0,64.0,snmp,1
10.0.4.3,42634.0,10.0.4.4,161.0,udp,2.1901659750000135,184076,0,64.0,64.0,snmp,1
10.0.4.3,42638.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,42952.0,10.0.4.4,161.0,udp,2.4991350960000034,184076,0,64.0,64.0,snmp,1
10.0.4.3,43080.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,43159.0,10.0.4.4,161.0,udp,2.705033735000029,184994,0,64.0,64.0,snmp,1
10.0.4.3,43614.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,43675.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,43738.0,10.0.4.4,161.0,udp,2.4565044249999914,184994,0,64.0,64.0,snmp,1
10.0.4.3,43778.0,10.0.4.4,161.0,udp,2.376148083000004,184076,0,64.0,64.0,snmp,1
10.0.4.3,43944.0,10.0.4.4,161.0,udp,2.156101731999996,184076,0,64.0,64.0,snmp,1
10.0.4.3,43952.0,10.0.4.4,161.0,udp,1.8837062439999954,184076,0,64.0,64.0,snmp,1
10.0.4.3,44135.0,10.0.4.4,161.0,udp,2.1932147010000165,184076,0,64.0,64.0,snmp,1
10.0.4.3,44463.0,10.0.4.4,161.0,udp,2.5061178930000096,184994,0,64.0,64.0,snmp,1
10.0.4.3,44466.0,192.168.1.1,53.0,udp,30.867639073000007,162,0,64.0,64.0,other,0
10.0.4.3,44748.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,44855.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,44972.0,10.0.4.4,161.0,udp,2.344239993000002,184076,0,64.0,64.0,snmp,1
10.0.4.3,45097.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,45334.0,10.0.4.4,161.0,udp,2.4517403970000373,184877,0,64.0,64.0,snmp,1
10.0.4.3,45437.0,10.0.4.4,161.0,udp,2.1485071980000043,184877,0,64.0,64.0,snmp,1
10.0.4.3,45611.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,45615.0,10.0.4.4,161.0,udp,2.0553820380000047,184877,0,64.0,64.0,snmp,1
10.0.4.3,45644.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,45708.0,10.0.4.4,161.0,udp,2.54052723800001,184076,0,64.0,64.0,snmp,1
10.0.4.3,45717.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,45877.0,10.0.4.4,161.0,udp,2.8379596199999924,184994,0,64.0,64.0,snmp,1
10.0.4.3,46070.0,10.0.4.4,161.0,udp,2.5863739199999998,184076,0,64.0,64.0,snmp,1
10.0.4.3,46166.0,10.0.4.4,161.0,udp,3.343700790000014,184963,0,64.0,64.0,snmp,1
10.0.4.3,46484.0,10.0.4.4,161.0,udp,2.023704763000012,184076,0,64.0,64.0,snmp,1
10.0.4.3,46494.0,10.0.4.4,161.0,udp,2.383990831999995,184076,0,64.0,64.0,snmp,1
10.0.4.3,46749.0,10.0.4.4,161.0,udp,2.345193887999983,184877,0,64.0,64.0,snmp,1
10.0.4.3,46858.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,46989.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,47102.0,10.0.4.4,161.0,udp,2.488519614000012,184076,0,64.0,64.0,snmp,1
10.0.4.3,47128.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,47132.0,10.0.4.4,161.0,udp,2.7668816099999844,184994,0,64.0,64.0,snmp,1
10.0.4.3,47519.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,47553.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,48248.0,10.0.4.4,161.0,udp,2.6218317160000026,184076,0,64.0,64.0,snmp,1
10.0.4.3,48278.0,10.0.4.4,161.0,udp,2.5561942749999957,184076,0,64.0,64.0,snmp,1
10.0.4.3,48504.0,10.0.4.4,161.0,udp,1.8871651389999897,184877,0,64.0,64.0,snmp,1
10.0.4.3,48522.0,10.0.4.4,161.0,udp,2.521515536000038,184877,0,64.0,64.0,snmp,1
10.0.4.3,48700.0,10.0.4.4,161.0,udp,2.306018077999994,184076,0,64.0,64.0,snmp,1
10.0.4.3,48711.0,10.0.4.4,161.0,udp,2.493106934999986,184076,0,64.0,64.0,snmp,1
10.0.4.3,48794.0,10.0.4.4,161.0,udp,2.244518313999947,184877,0,64.0,64.0,snmp,1
10.0.4.3,49058.0,10.0.4.4,161.0,udp,2.6319410680000033,184076,0,64.0,64.0,snmp,1
10.0.4.3,49355.0,10.0.4.4,161.0,udp,1.9730949929999895,184076,0,64.0,64.0,snmp,1
10.0.4.3,49662.0,10.0.4.4,161.0,udp,2.880990711999999,184076,0,64.0,64.0,snmp,1
10.0.4.3,50486.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,50723.0,10.0.4.4,161.0,udp,1.739686125999981,184877,0,64.0,64.0,snmp,1
10.0.4.3,50815.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,50920.0,10.0.4.4,161.0,udp,2.3542601940000054,184076,0,64.0,64.0,snmp,1
10.0.4.3,51081.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,51139.0,10.0.4.4,161.0,udp,2.3115317399999924,184076,0,64.0,64.0,snmp,1
10.0.4.3,51509.0,10.0.4.4,161.0,udp,2.579996886999993,184877,0,64.0,64.0,snmp,1
10.0.4.3,51569.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,51599.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,51700.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,51952.0,10.0.4.4,161.0,udp,2.474270195000031,184877,0,64.0,64.0,snmp,1
10.0.4.3,52091.0,10.0.4.4,161.0,udp,2.585158184000022,184877,0,64.0,64.0,snmp,1
10.0.4.3,52324.0,10.0.4.4,161.0,udp,2.4581368289999546,184877,0,64.0,64.0,snmp,1
10.0.4.3,52737.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,52825.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53178.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53184.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53326.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53507.0,10.0.4.4,161.0,udp,2.3855571110000255,184994,0,64.0,64.0,snmp,1
10.0.4.3,53568.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53595.0,10.0.4.4,161.0,udp,2.017510103999996,184877,0,64.0,64.0,snmp,1
10.0.4.3,53625.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,53847.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,54338.0,10.0.4.4,161.0,udp,2.010743066999993,184076,0,64.0,64.0,snmp,1
10.0.4.3,54467.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,54685.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,54882.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,54957.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,55065.0,10.0.4.4,161.0,udp,2.0752808379999976,184076,0,64.0,64.0,snmp,1
10.0.4.3,55252.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,55439.0,10.0.4.4,161.0,udp,2.401572406000014,184994,0,64.0,64.0,snmp,1
10.0.4.3,55687.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,55999.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,56081.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,56174.0,10.0.4.4,161.0,udp,2.082971712000017,184877,0,64.0,64.0,snmp,1
10.0.4.3,56256.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,56454.0,10.0.4.4,161.0,udp,3.6132760430000133,184179,0,64.0,64.0,snmp,1
10.0.4.3,56463.0,10.0.4.4,161.0,udp,2.2659379059999765,184076,0,64.0,64.0,snmp,1
10.0.4.3,56535.0,10.0.4.4,161.0,udp,2.652340267999989,184994,0,64.0,64.0,snmp,1
10.0.4.3,56604.0,10.0.4.4,161.0,udp,2.3880829019999794,184076,0,64.0,64.0,snmp,1
10.0.4.3,56624.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,57304.0,10.0.4.4,161.0,udp,2.220069553000002,184076,0,64.0,64.0,snmp,1
10.0.4.3,57657.0,10.0.4.4,161.0,udp,2.6897744969999735,184076,0,64.0,64.0,snmp,1
10.0.4.3,57662.0,10.0.4.4,161.0,udp,2.3957907299999874,184994,0,64.0,64.0,snmp,1
10.0.4.3,57734.0,10.0.4.4,161.0,udp,2.6160035710000216,184994,0,64.0,64.0,snmp,1
10.0.4.3,57736.0,10.0.4.4,161.0,udp,2.8008883990000015,184076,0,64.0,64.0,snmp,1
10.0.4.3,57998.0,10.0.4.4,161.0,udp,2.297809373000007,184877,0,64.0,64.0,snmp,1
10.0.4.3,58162.0,10.0.4.4,161.0,udp,1.8551071079999701,184877,0,64.0,64.0,snmp,1
10.0.4.3,58440.0,10.0.4.4,161.0,udp,2.180215675999989,184877,0,64.0,64.0,snmp,1
10.0.4.3,58489.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,58611.0,10.0.4.4,161.0,udp,2.5157699100000173,184877,0,64.0,64.0,snmp,1
10.0.4.3,58785.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,58911.0,10.0.4.4,161.0,udp,2.5045932599999787,184994,0,64.0,64.0,snmp,1
10.0.4.3,59007.0,10.0.4.4,161.0,udp,2.398731285999986,184877,0,64.0,64.0,snmp,1
10.0.4.3,59985.0,10.0.4.4,161.0,udp,2.4630438709999964,184076,0,64.0,64.0,snmp,1
10.0.4.3,60029.0,10.0.4.4,161.0,udp,2.094459166999968,184877,0,64.0,64.0,snmp,1
10.0.4.3,60392.0,10.0.4.4,161.0,udp,2.657533543999989,184076,0,64.0,64.0,snmp,1
10.0.4.3,60394.0,192.168.1.1,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.4.3,60432.0,10.0.4.4,161.0,udp,2.517912917999979,184994,0,64.0,64.0,snmp,1
10.0.4.3,60580.0,10.0.4.4,161.0,udp,3.7780158750000084,184162,0,64.0,64.0,snmp,1
10.0.4.3,60702.0,10.0.4.4,161.0,udp,1.907266838000055,184877,0,64.0,64.0,snmp,1
10.0.4.3,68.0,10.0.4.2,67.0,udp,0.0,324,0,64.0,64.0,other,0
10.0.4.4,138.0,10.0.4.255,138.0,udp,0.0,251,0,128.0,128.0,other,0
10.0.4.4,161.0,10.0.4.3,33232.0,udp,2.713772141999982,192231,0,128.0,128.0,snmp,1
