srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label
10.0.4.4,161.0,10.0.4.3,33410.0,udp,2.257541546999988,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,33447.0,udp,2.4788276869999777,192231,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,33899.0,udp,2.4868776739999987,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,33991.0,udp,2.630065091000006,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,34390.0,udp,2.3093020279999905,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,34800.0,udp,2.5488462790000312,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,35050.0,udp,2.5756964199999857,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,35351.0,udp,2.504033717999988,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,35402.0,udp,2.378889655999984,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,35582.0,udp,3.5444056759999967,192202,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,35982.0,udp,2.0370532430000026,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,36236.0,udp,2.281391847000009,192231,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,36431.0,udp,2.2645522130000018,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,36466.0,udp,2.5350134869999863,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,36671.0,udp,3.1142477200000087,191387,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,37335.0,udp,2.625643048000029,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,37348.0,udp,2.4022002410000027,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,37766.0,udp,2.022618979999976,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,38157.0,udp,2.5537836920000245,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,38523.0,udp,1.8644528530000457,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,38898.0,udp,1.8795846020000226,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,38969.0,udp,2.2902158979999854,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,39031.0,udp,2.502505124999999,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,39440.0,udp,2.4065905520000115,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,39465.0,udp,1.7773182270000234,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,39890.0,udp,2.689666941000013,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,39950.0,udp,2.269782813000006,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,40324.0,udp,2.442486374999987,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,40949.0,udp,2.7399988459999918,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,40983.0,udp,2.5996053100000154,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,41005.0,udp,2.533035823000006,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,42404.0,udp,2.4276677670000026,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,42506.0,udp,2.150809109999983,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,42634.0,udp,2.1892699109999967,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,42952.0,udp,2.499601439999992,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,43159.0,udp,2.7044033160000254,192231,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,43738.0,udp,2.4569102450000173,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,43778.0,udp,2.375704959000018,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,43944.0,udp,2.1554625409999915,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,43952.0,udp,1.8836005750000027,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,44135.0,udp,2.1937088059999894,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,44463.0,udp,2.5064071599999806,192231,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,44972.0,udp,2.34364528399999,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,45334.0,udp,2.4509163390000026,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,45437.0,udp,2.1481984630000284,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,45615.0,udp,2.054978050000045,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,45708.0,udp,2.540149411000016,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,45877.0,udp,2.837643816000025,192231,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,46070.0,udp,2.586424380000011,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,46166.0,udp,3.3431361799999877,192201,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,46484.0,udp,2.023765702999981,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,46494.0,udp,2.383395164999996,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,46749.0,udp,2.3447275920000266,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,47102.0,udp,2.4889068569999893,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,47132.0,udp,2.766305970000019,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48248.0,udp,2.6219856680000078,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48278.0,udp,2.555650985999989,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48504.0,udp,1.8867726349999998,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48522.0,udp,2.520412613000019,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48700.0,udp,2.305475876999992,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48711.0,udp,2.4934459429999833,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,48794.0,udp,2.2438776500000017,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,49058.0,udp,2.631981959000001,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,49355.0,udp,1.9729338579999762,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,49662.0,udp,2.879841682999995,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,50723.0,udp,1.7392652419999877,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,50920.0,udp,2.354217327999976,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,51139.0,udp,2.3106227770000203,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,51509.0,udp,2.580252956000038,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,51952.0,udp,2.474238248000006,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,52091.0,udp,2.5847577960000194,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,52324.0,udp,2.4581826379999825,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,53507.0,udp,2.385744993000003,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,53595.0,udp,2.0170747989999995,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,54338.0,udp,2.0106722660000003,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,55065.0,udp,2.0751405970000008,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,55439.0,udp,2.400271454999995,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,56174.0,udp,2.0829858509999895,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,56454.0,udp,3.6135787300000004,191414,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,56463.0,udp,2.266141403000006,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,56535.0,udp,2.6525981260000435,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,56604.0,udp,2.3877432069999998,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57304.0,udp,2.2199403930000017,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57657.0,udp,2.6895003830000235,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57662.0,udp,2.3948807840000086,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57734.0,udp,2.614937731999987,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57736.0,udp,2.801394856999991,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,57998.0,udp,2.2970105009999884,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,58162.0,udp,1.854689559999997,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,58440.0,udp,2.1796865510000316,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,58611.0,udp,2.5142855689999806,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,58911.0,udp,2.504666971000006,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,59007.0,udp,2.3986995230000048,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,59985.0,udp,2.4629117150000184,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,60029.0,udp,2.0935225770000443,192112,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,60392.0,udp,2.657477811000007,191295,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,60432.0,udp,2.517535907000024,192232,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,60580.0,udp,3.7763379050000196,191384,0,128.0,128.0,snmp,1
10.0.4.4,161.0,10.0.4.3,60702.0,udp,1.9067685530000062,192112,0,128.0,128.0,snmp,1
10.0.4.4,58476.0,224.0.0.252,5355.0,udp,0.001485312999989219,136,0,1.0,1.0,other,0
10.0.4.4,63397.0,192.168.1.1,53.0,udp,0.0,85,0,128.0,128.0,other,0
10.0.4.4,68.0,10.0.4.2,67.0,udp,0.0,342,0,128.0,128.0,other,0
192.168.1.1,53.0,10.0.4.3,33123.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,33687.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,34195.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,34404.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,35514.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,36850.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,37412.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,37856.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,38955.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,38975.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,39732.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,39787.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,40059.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,40696.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,41804.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,42207.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,42638.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,43080.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,43614.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,43675.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,44466.0,udp,30.870651429,316,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,44748.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,44855.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,45097.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,45611.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,45644.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,45717.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,46858.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,46989.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,47128.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,47519.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,47553.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,50486.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,50815.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,51081.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,51569.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,51599.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,51700.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,52737.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,52825.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53178.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53184.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53326.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53568.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53625.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,53847.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,54467.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,54685.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,54882.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,54957.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,55252.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,55687.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,55999.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,56081.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,56256.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,56624.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,58489.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,58785.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.3,60394.0,udp,0.0,158,0,64.0,64.0,other,0
192.168.1.1,53.0,10.0.4.4,63397.0,udp,0.0,158,0,64.0,64.0,other,0
,51089.0,,5355.0,udp,0.001931447999993452,0,0,,,other,0
,546.0,,547.0,udp,63.09244012300002,0,0,,,other,0
